"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,2572,"Tazewell","IL","Peoria",415,120700,-0.000827814569536424,0.0016597510373444,0.0177065767284992,0.00710851743076946,0.0066138061964931,"2016-04","2016-Q2",120800,-0.000827814569536424,"2016-04"
2016-05-31,2900,"Chautauqua","NY","Jamestown",416,72700,0,0.00832177531206657,0.00414364640883978,0,-0.000957796128291832,"2007-08","2007-Q3",78600,-0.0750636132315522,"2006-04"
2016-05-31,2351,"Humboldt","CA","Eureka",417,268100,0.0128447298828863,0.032345013477089,0.0854251012145749,0.020695710404711,-0.0166766239828238,"2007-10","2007-Q4",324300,-0.173296330558125,"2005-03"
2016-05-31,2207,"Coconino","AZ","Flagstaff",418,306200,0.00459317585301837,0.0186294078509647,0.0457650273224044,0.0492276834518159,-0.0123168088691528,"2007-01","2007-Q1",352800,-0.132086167800454,"2005-09"
2016-05-31,2401,"Marathon","WI","Wausau",419,131700,0.0038109756097561,0.0185614849187935,0.0297107114933542,0.0152523939036868,0.008509608936073,"2016-05","2016-Q2",131700,0,"2016-05"
2016-05-31,1289,"Orange","NC","Durham",420,254700,0.000785854616895874,0.00592417061611374,0.00552704303197789,0.0155399878648574,0.00898787102318255,"2016-05","2016-Q2",254700,0,"2016-05"
2016-05-31,1854,"Lebanon","PA","Lebanon",421,154500,0,-0.00129282482223659,0.00651465798045603,-0.00371234009316002,0.00349674023846158,"2008-05","2008-Q2",163800,-0.0567765567765568,"2006-11"
2016-05-31,1671,"Douglas","GA","Atlanta",422,127100,0.00713153724247227,0.0184294871794872,0.0512820512820513,0.066308634382761,-0.0168222131736175,"2006-10","2006-Q4",152800,-0.168193717277487,"2001-12"
2016-05-31,1901,"Madison","IN","Indianapolis",423,75100,-0.00529801324503311,-0.0272020725388601,-0.0272020725388601,0.00568834104384219,-0.0184800399423367,"2005-03","2005-Q1",96800,-0.224173553719008,"2000-08"
2016-05-31,1992,"Rapides","LA","Alexandria",424,128800,-0.00155038759689922,-0.00309597523219814,-0.0487444608567208,0.067759827654859,0.040015138712399,"2015-05","2015-Q2",135400,-0.0487444608567208,"2015-03"
2016-05-31,1634,"Cochise","AZ","Sierra Vista",425,133800,0.00601503759398496,0.0198170731707317,0.0388198757763975,-0.0227288363275544,-0.0230268091693058,"2006-12","2006-Q4",174300,-0.232358003442341,"2005-01"
2016-05-31,2628,"Berkshire","MA","Pittsfield",426,200000,-0.00348779272546089,-0.0142927550517496,0.00401606425702811,0.000500751377755737,-0.00812481253340414,"2007-12","2007-Q4",221600,-0.0974729241877256,"2005-07"
2016-05-31,1819,"Johnson","IA","Iowa City",427,193400,0.00259201658890617,0.0051975051975052,0.0298189563365282,0.0239686538701127,0.0132183865256179,"2016-05","2016-Q2",193400,0,"2016-05"
2016-05-31,711,"Scott","MN","Minneapolis-St Paul",428,258900,0.00465657741559953,0.0184893784421715,0.0452159870811465,0.0481002909778125,-0.00411541407939198,"2007-03","2007-Q1",280500,-0.0770053475935829,"2004-11"
2016-05-31,2556,"Stafford","VA","Washington",429,305800,0.00592105263157895,0.0115779027456169,0.0359078590785908,0.03716442390027,-0.0256891743480597,"2006-04","2006-Q2",397500,-0.230691823899371,"2004-09"
2016-05-31,2958,"Livingston","LA","Baton Rouge",430,152900,-0.00649772579597141,-0.0160875160875161,-0.0292063492063492,,,"2015-02","2015-Q1",161300,-0.0520768753874768,"2014-12"
2016-05-31,960,"Coweta","GA","Atlanta",431,170200,0.00710059171597633,0.0203836930455636,0.046740467404674,0.0417814472019156,0.0105785573243737,"2016-05","2016-Q2",170200,0,"2016-05"
2016-05-31,387,"Blair","PA","Altoona",432,115200,0.0131926121372032,0.0350404312668464,0.0960989533777355,0.0301504251798739,0.0200044513713433,"2016-05","2016-Q2",115200,0,"2016-05"
2016-05-31,3071,"Washington","RI","Providence",433,322800,0.00560747663551402,0.0215189873417722,0.0362760834670947,0.0134103060714938,-0.0153491430850319,"2006-06","2006-Q2",378500,-0.147159841479524,"2004-05"
2016-05-31,2844,"Sebastian","AR","Fort Smith",434,106400,-0.000938967136150235,0.00377358490566038,0.00853080568720379,-0.0013106204950234,0.0091883764810603,"2007-08","2007-Q3",109700,-0.0300820419325433,"2007-05"
2016-05-31,335,"Wood","OH","Toledo",435,129400,-0.00308166409861325,-0.00154320987654321,0.0188976377952756,0.0103607780889658,-0.0059084690066904,"2006-08","2006-Q3",137400,-0.0582241630276565,"2004-08"
2016-05-31,2221,"Comanche","OK","Lawton",436,74900,-0.00398936170212766,0.00267737617135207,-0.0409731113956466,-0.0165065258392136,-0.00276133361845177,"2009-02","2009-Q1",83900,-0.107270560190703,"2006-03"
2016-05-31,2213,"Columbia","GA","Augusta",437,166700,0.00240529164161155,0.00180288461538462,0.014607425441266,0.0157112090855021,0.00480357195942971,"2007-06","2007-Q2",168600,-0.0112692763938316,"2007-01"
2016-05-31,2851,"Strafford","NH","Boston",438,210100,0.00526315789473684,0.0238791423001949,0.0813175501801338,0.0325583529207103,-0.011305861607708,"2005-11","2005-Q4",239300,-0.122022565816966,"2004-03"
2016-05-31,884,"Blount","TN","Knoxville",439,147300,0.00614754098360656,0.0250521920668058,0.0759678597516435,0.0234197231577835,,"2016-05","2016-Q2",147300,0,"2016-05"
2016-05-31,3072,"Washington","TN","Johnson City",440,130400,0.000767459708365311,0.00462249614791988,0.0308300395256917,0.00801107583273031,0.0174359909729667,"2016-05","2016-Q2",130400,0,"2016-05"
2016-05-31,3193,"Spotsylvania","VA","Washington",441,218500,-0.000914494741655235,-0.00273847558192606,0.043956043956044,0.0512315269394945,-0.024843068429991,"2006-05","2006-Q2",281000,-0.222419928825623,"2004-11"
2016-05-31,1296,"Oswego","NY","Syracuse",442,89200,0.00904977375565611,0.0182648401826484,-0.0187018701870187,0.00477620100473763,0.00882138487339668,"2012-03","2012-Q1",94200,-0.0530785562632696,"2011-12"
2016-05-31,548,"Gregg","TX","Longview",443,127200,0.000786782061369001,0.00394632991318074,0.0495049504950495,0.0117219514927542,0.0226254948825391,"2016-05","2016-Q2",127200,0,"2016-05"
2016-05-31,1733,"Grayson","TX","Sherman",444,124200,0.00161290322580645,0.06426735218509,0.252016129032258,0.0630167318407271,0.0342363497059022,"2016-05","2016-Q2",124200,0,"2016-05"
2016-05-31,1229,"Morgan","AL","Decatur",445,98200,-0.00304568527918782,-0.0130653266331658,-0.00607287449392712,,,"2015-08","2015-Q3",102800,-0.0447470817120623,"2015-05"
2016-05-31,1972,"Pickens","SC","Greenville",446,132600,0.00606980273141123,0.0137614678899083,0.0490506329113924,0.0217069615430614,0.0132027991485386,"2016-05","2016-Q2",132600,0,"2016-05"
2016-05-31,394,"Boone","KY","Cincinnati",447,174600,0.00287191269385411,0.00866551126516464,0.0569007263922518,0.0273015447223264,0.00652854054348873,"2016-05","2016-Q2",174600,0,"2016-05"
2016-05-31,2097,"Windham","CT","Worcester",448,176100,0.000568181818181818,0.00916905444126074,0.037713612256924,-0.00392829206773104,-0.0257547142114506,"2007-06","2007-Q2",231600,-0.239637305699482,"2004-03"
2016-05-31,2247,"Delaware","IN","Muncie",449,75300,-0.00396825396825397,-0.00921052631578947,-0.062266500622665,-0.00651097045000926,-0.0208906389883362,"2005-10","2005-Q4",99000,-0.239393939393939,"1998-05"
2016-05-31,1118,"Jasper","MO","Joplin",450,82700,-0.00720288115246099,0.00608272506082725,0.0481622306717364,0.0128118119099703,0.00121730032568546,"2003-09","2003-Q3",95400,-0.133123689727463,"2001-03"
2016-05-31,1548,"Bossier","LA","Shreveport",451,160300,0.00312891113892365,0.0197201017811705,0.0249360613810742,0.00844433576723191,,"2012-07","2012-Q3",161400,-0.00681536555142503,"2012-05"
2016-05-31,1308,"Parker","TX","Dallas-Fort Worth",452,206200,0.0014570179698883,0.0258706467661692,0.137969094922737,0.0508640216120182,0.0316471229670598,"2016-05","2016-Q2",206200,0,"2016-05"
2016-05-31,1393,"Skagit","WA","Mount Vernon",453,264600,0.0106951871657754,0.0307752239968835,0.0853158326497129,0.0405574370999815,0.0118049302291519,"2016-05","2016-Q2",264600,0,"2016-05"
2016-05-31,940,"Clarke","GA","Athens",454,129300,0,0.00388198757763975,0.0469635627530364,0.0449132451854364,-0.00547711176443466,"2008-03","2008-Q1",137500,-0.0596363636363636,"2005-01"
2016-05-31,238,"Linn","OR","Albany",455,178100,0.00735294117647059,0.0241518113858539,0.0741857659831122,0.0389873247142729,0.0109012055176394,"2016-05","2016-Q2",178100,0,"2016-05"
2016-05-31,1203,"Mercer","PA","Youngstown",456,110200,-0.00361663652802893,-0.00988319856244385,0.0376647834274953,0.019819287225292,0.0152737592279577,"2014-05","2014-Q2",112000,-0.0160714285714286,"2014-04"
2016-05-31,2748,"Jefferson","NY","Watertown",457,126000,-0.0102120974076984,-0.00709219858156028,-0.0468986384266263,-0.00653650804430439,0.0253453206397227,"2012-06","2012-Q2",135400,-0.069423929098966,"2010-02"
2016-05-31,2173,"Canadian","OK","Oklahoma City",458,153400,0.000652315720808871,0.00788436268068331,0.0254010695187166,0.0322315821604846,,"2016-05","2016-Q2",153400,0,"2016-05"
2016-05-31,2845,"Sheboygan","WI","Sheboygan",459,132600,0.00530705079605762,0.0184331797235023,0.0815660685154976,0.0121987292499426,-0.00412793989491855,"2008-01","2008-Q1",145900,-0.0911583276216587,"2005-09"
2016-05-31,1835,"Kendall","IL","Chicago",460,209700,0.00191113234591495,0.00768861124459395,0.0284453163315351,0.0202490990070154,-0.0161181975072578,"2007-03","2007-Q1",250900,-0.164208848146672,"2004-03"
2016-05-31,1762,"Harnett","NC","Dunn",461,152200,0.00727994705493051,0.011968085106383,0.00928381962864721,0.00131926580293906,0.0130440369438281,"2010-10","2010-Q4",154300,-0.0136098509397278,"2010-07"
2016-05-31,2767,"La Crosse","WI","La Crosse",462,132000,0.00533130236100533,0.0240496508921645,0.033672670321065,0.00998949894044987,0.0142357891650575,"2016-05","2016-Q2",132000,0,"2016-05"
2016-05-31,797,"Wayne","OH","Wooster",463,131000,0.00306278713629403,0.00229533282325937,0.0155038759689922,0.014004816636912,0.00366041239049775,"2016-05","2016-Q2",131000,0,"2016-05"
2016-05-31,1496,"Wilson","TN","Nashville",464,239100,0.00758533501896334,0.0244215938303342,0.0878070973612375,0.0583106649015286,0.0285140695219022,"2016-05","2016-Q2",239100,0,"2016-05"
2016-05-31,2363,"Kankakee","IL","Kankakee",465,119000,0.00506756756756757,0.0197086546700943,0.0162254483347566,0.000673628095145817,-0.00734168874505825,"2012-08","2012-Q3",145800,-0.183813443072702,"2011-06"
2016-05-31,2260,"Faulkner","AR","Little Rock",466,134900,0.00222882615156018,0.00596569724086503,0.0289855072463768,0.0129413142973083,0.0208937198513051,"2016-05","2016-Q2",134900,0,"2016-05"
2016-05-31,3249,"Saint Lawrence","NY","Ogdensburg",467,70100,0.00286123032904149,0.00286123032904149,-0.00848656294200849,0.00287774543594876,0.00930335290322604,"2013-01","2013-Q1",73700,-0.0488466757123474,"2012-03"
2016-05-31,3040,"Terrebonne","LA","Houma",468,139900,0,0.00937950937950938,0.0317109144542773,0.0039052389266423,0.0147874275928994,"2014-10","2014-Q4",146600,-0.0457025920873124,"2013-12"
2016-05-31,1513,"Allegan","MI","Holland",469,145200,0.00763358778625954,0.0218156228008445,0.0483754512635379,0.0508660007633055,0.00152791328496193,"2007-06","2007-Q2",145400,-0.00137551581843191,"2007-05"
2016-05-31,1673,"Douglas","KS","Lawrence",470,165100,0.00182038834951456,0.00978593272171254,0.039018250471995,0.00441897666139313,-0.00402802181554318,"2009-06","2009-Q2",187200,-0.118055555555556,"2005-05"
2016-05-31,1590,"Carroll","GA","Atlanta",471,115800,0.00695652173913043,0.0220653133274493,0.100760456273764,0.111367189565416,-0.00305678208096238,"2008-04","2008-Q2",124400,-0.0691318327974277,"2007-07"
2016-05-31,441,"Clark","IN","Louisville/Jefferson County",472,113900,0.00618374558303887,0.0133451957295374,0.0565862708719852,0.0197287890636633,,"2016-05","2016-Q2",113900,0,"2016-05"
2016-05-31,2855,"Tom Green","TX","San Angelo",473,126600,-0.0031496062992126,0.00158227848101266,-0.00471698113207547,0.0389159270008725,,"2015-05","2015-Q2",127200,-0.00471698113207547,"2015-04"
2016-05-31,2434,"Missoula","MT","Missoula",474,238100,-0.000839278220730172,-0.00167714884696017,0.0205743677668238,0.0150172530164132,0.0133636775226986,"2009-05","2009-Q2",269600,-0.116839762611276,"2008-10"
2016-05-31,1889,"Lowndes","GA","Valdosta",475,121000,-0.000825763831544178,0.00498338870431894,0.00498338870431894,-0.0108756273192551,-0.00970872186405403,"2008-08","2008-Q3",152500,-0.20655737704918,"2004-09"
2016-05-31,1478,"Warren","NJ","Allentown",476,218700,-0.00182565038795071,0.00321100917431193,0.00551724137931034,0.00183909288883255,-0.02954982431841,"2006-08","2006-Q3",298900,-0.268317162930746,"2003-07"
2016-05-31,454,"Comal","TX","San Antonio",477,258600,0.00310318076027929,0.017309205350118,0.0865546218487395,0.0452155053590055,0.0366668204539911,"2016-05","2016-Q2",258600,0,"2016-05"
2016-05-31,1952,"Ontario","NY","Rochester",478,142400,-0.00140252454417952,0.0028169014084507,-0.000701754385964912,0.0122342736798946,0.0163343044442354,"2015-09","2015-Q3",145500,-0.0213058419243986,"2015-05"
2016-05-31,323,"Vigo","IN","Terre Haute",479,75100,0.00133333333333333,-0.0157273918741809,-0.00661375661375661,0.00818663158795641,-0.0125388132206247,"2004-12","2004-Q4",94400,-0.204449152542373,"2004-01"
2016-05-31,2905,"Columbiana","OH","Salem",480,75700,0.00933333333333333,0.0106809078771696,0.0174731182795699,0.0262539621247266,-0.00612904271511938,"2006-02","2006-Q1",83000,-0.0879518072289157,"2000-06"
2016-05-31,68,"Bay","MI","Bay City",481,84500,0.00356294536817102,0.00955794504181601,0.0496894409937888,0.0143232849317596,-0.0176787623918686,"2005-11","2005-Q4",102000,-0.17156862745098,"2000-09"
2016-05-31,493,"Eaton","MI","Lansing",482,132800,0.00150829562594269,0.00453857791225416,0.0556438791732909,0.0319067247951761,-0.0140595960376002,"2005-10","2005-Q4",155000,-0.143225806451613,"2002-09"
2016-05-31,1678,"Douglas","OR","Roseburg",483,157100,0.0057618437900128,0.0241199478487614,0.0600539811066127,0.0373222376600559,-0.00306666713781201,"2007-10","2007-Q4",170300,-0.0775102759835584,"2005-12"
2016-05-31,1411,"Sumter","SC","Sumter",484,85100,0.0035377358490566,0.0130952380952381,-0.0296465222348917,-0.000703565424735153,,"2015-03","2015-Q1",88600,-0.0395033860045147,"2015-01"
2016-05-31,1253,"Navajo","AZ","Show Low",485,170300,-0.000586854460093897,0.00294464075382803,0.0923669018601668,0.0294431786803873,-0.0180861730413531,"2007-02","2007-Q1",228700,-0.255356362046349,"2005-10"
2016-05-31,2623,"Ascension","LA","Baton Rouge",486,190200,0.00794912559618442,0.0122405534858968,0.00848356309650053,0.0328717496075701,0.0326024297436986,"2015-11","2015-Q4",190700,-0.00262191924488726,"2015-10"
2016-05-31,1362,"Saline","AR","Little Rock",487,142300,0.00850460666194188,0.0099361249112846,0.0402046783625731,0.017932037469502,0.0177006627244018,"2016-05","2016-Q2",142300,0,"2016-05"
2016-05-31,2719,"Henderson","NC","Asheville",488,196700,0.0061381074168798,0.0207576543850545,0.100727476217124,0.0285193328384163,0.00840868938771577,"2008-04","2008-Q2",198900,-0.0110608345902464,"2008-03"
2016-05-31,1697,"Fayette","GA","Atlanta",489,244700,0.00492813141683778,0.0119933829611249,0.0737165423431329,0.0378678359356137,-0.000448422097075518,"2006-10","2006-Q4",251100,-0.0254878534448427,"2006-02"
2016-05-31,371,"Allen","OH","Lima",490,88300,0.00113378684807256,0.00455062571103527,0.0255516840882695,0.0119696213203415,-0.00452840282837852,"2006-04","2006-Q2",92600,-0.0464362850971922,"2004-11"
2016-05-31,1657,"De Kalb","IL","Chicago",491,148200,0.000675219446320054,0.00202839756592292,0.0284524635669674,0.00465263664072535,-0.0227770530777449,"2007-05","2007-Q2",196800,-0.246951219512195,"2002-11"
2016-05-31,3132,"Saint Marys","MD","California-Lexington Park",492,258100,0.00310921103769918,0.00780944943381492,0.00859710824540836,0.00439680932812814,-0.0217864047598085,"2007-05","2007-Q2",331200,-0.220712560386473,"2005-01"
2016-05-31,2892,"Bonneville","ID","Idaho Falls",493,137200,0.00586510263929619,0.0215934475055845,0.0702028081123245,0.00821619045297983,0.0138233585469421,"2009-06","2009-Q2",148500,-0.0760942760942761,"2008-06"
2016-05-31,2872,"Whitfield","GA","Dalton",494,107200,0.00374531835205993,0.00941619585687382,0.0417881438289602,0.0487394748559533,-0.00837007673624546,"2007-02","2007-Q1",119000,-0.0991596638655462,"2004-08"
2016-05-31,641,"Miami","OH","Dayton",495,124200,0.00323101777059774,0.0072992700729927,0.0138775510204082,0.0155112783974816,-0.00167528113303461,"2007-09","2007-Q3",127800,-0.028169014084507,"2005-01"
2016-05-31,1644,"Cowlitz","WA","Longview",496,179300,-0.00554631170271769,-0.0132085855806274,0.0590667454223272,0.0250971414500365,0,"2008-03","2008-Q1",202800,-0.115877712031558,"2006-05"
2016-05-31,2592,"Walworth","WI","Whitewater",497,168600,0.00118764845605701,0.0113977204559088,0.0637223974763407,0.0100215527955978,-0.00767310439053182,"2007-07","2007-Q3",183000,-0.0786885245901639,"2005-06"
2016-05-31,3092,"Fond du Lac","WI","Fond du Lac",498,124800,0.000801924619085806,0.0179445350734095,0.0179445350734095,0.000320821368565927,-0.00127309150829857,"2008-08","2008-Q3",132900,-0.0609480812641084,"2006-04"
2016-05-31,2578,"Tompkins","NY","Ithaca",499,193100,0.00363825363825364,0.00993723849372385,0.00363825363825364,0.0307060782155548,0.0265411103397357,"2016-05","2016-Q2",193100,0,"2016-05"
2016-05-31,2624,"Ashtabula","OH","Ashtabula",500,80200,0,0,-0.0360576923076923,-0.00247527789395974,-0.0162737599436908,"2006-05","2006-Q2",94500,-0.151322751322751,"2002-08"
2016-05-31,2283,"Franklin","MO","St. Louis",501,113600,0.000881057268722467,0.00977777777777778,0.0767772511848341,0.0205779808561584,0.00469653604352782,"2010-06","2010-Q2",119300,-0.0477787091366303,"2009-12"
2016-05-31,429,"Cecil","MD","Philadelphia",502,203600,-0.00488758553274682,-0.0102090422946038,0.0119284294234592,-0.0092652784842383,-0.0214889705393778,"2006-10","2006-Q4",257000,-0.207782101167315,"2004-11"
2016-05-31,855,"Bartow","GA","Atlanta",503,128100,0.00945626477541371,0.0508613617719442,0.122699386503067,0.0514068309509246,,"2016-05","2016-Q2",128100,0,"2016-05"
2016-05-31,1263,"Newton","GA","Atlanta",504,123400,0.00406834825061025,0.0181518151815182,0.0786713286713287,0.0593383269832908,-0.0101111189993649,"2006-10","2006-Q4",138100,-0.106444605358436,"2004-05"
